State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,N,P,K,PH,TEM,,,,
Gujarat,SURAT,2010,Summer     ,Urad,100,100,63.26512722,14.58560764,24.84728833,7.209344855,28.93265982,,,,
Gujarat,SURAT,2011,Kharif     ,Urad,1500,1200,57.60969782,9.906625202,20.39716647,6.131628979,38.8153993,,,,
Gujarat,SURAT,2011,Summer     ,Urad,700,500,55.10853164,9.598185211,20.71826115,7.706945059,19.56109576,,,,
Gujarat,SURAT,2012,Kharif     ,Urad,800,300,76.50741313,11.76464097,26.36616147,6.93749322,32.39577245,,,,
Gujarat,SURENDRANAGAR,1997,Kharif     ,Urad,100,100,60.68233898,6.688277992,19.91864693,5.453696962,24.73731138,,,,
Gujarat,SURENDRANAGAR,1998,Kharif     ,Urad,100,100,74.78364204,12.1332283,26.48691933,7.562633953,21.94010528,,,,
Gujarat,SURENDRANAGAR,2001,Kharif     ,Urad,200,100,61.43511411,10.38209419,14.67935966,6.513766958,25.87238382,,,,
Gujarat,SURENDRANAGAR,2002,Kharif     ,Urad,300,100,69.05407091,14.98935264,29.82824131,6.403908117,26.08829723,,,,
Gujarat,SURENDRANAGAR,2003,Kharif     ,Urad,200,100,46.60109916,18.4152917,34.915869,6.949047918,38.99467331,,,,
Gujarat,SURENDRANAGAR,2004,Kharif     ,Urad,100,100,57.94127363,11.36646129,20.24271857,6.677587275,30.90286858,,,,
Gujarat,SURENDRANAGAR,2005,Kharif     ,Urad,100,100,87.25314409,21.01839665,24.26346001,6.407054964,30.17009506,,,,
Gujarat,SURENDRANAGAR,2006,Kharif     ,Urad,100,100,75.51887446,18.01453442,21.86265964,6.339096613,31.6003372,,,,
Gujarat,SURENDRANAGAR,2007,Kharif     ,Urad,200,200,65.60202166,16.75426789,29.66639864,6.435924788,23.60015286,,,,
Gujarat,SURENDRANAGAR,2008,Kharif     ,Urad,100,100,73.87805753,13.67750468,20.24741985,6.811399646,28.31755042,,,,
Gujarat,SURENDRANAGAR,2009,Kharif     ,Urad,100,100,75.10524628,17.21551915,31.2202052,6.509726894,28.48204,,,,
Gujarat,SURENDRANAGAR,2010,Kharif     ,Urad,400,300,79.16855919,16.96820611,25.5216501,6.568779223,23.55713116,,,,
Gujarat,SURENDRANAGAR,2011,Kharif     ,Urad,400,300,66.35178068,15.92801601,19.63647278,7.036467241,20.49086204,,,,
Gujarat,TAPI,2008,Kharif     ,Urad,2400,1300,60.75770645,14.38820171,24.8535264,7.235899104,13.89081953,,,,
Gujarat,TAPI,2009,Kharif     ,Urad,3300,1500,93.80102609,7.513197312,33.89739828,7.328765774,25.48807534,,,,
Gujarat,TAPI,2010,Kharif     ,Urad,3400,2400,38.96885194,11.7188549,27.78193988,5.186819274,40.18857782,,,,
Gujarat,TAPI,2011,Kharif     ,Urad,2900,2500,78.54623208,20.22367659,23.33504887,6.948653503,31.16025344,,,,
Gujarat,TAPI,2011,Summer     ,Urad,100,100,55.73480304,13.62450035,10.53701152,6.885710376,24.36280259,,,,
Gujarat,TAPI,2012,Kharif     ,Urad,2600,2000,62.37514021,12.70100727,29.72677505,5.975887119,33.09642918,,,,
Gujarat,VADODARA,1997,Kharif     ,Urad,15200,8000,75.46268352,14.91303178,14.57369813,5.613269438,33.34258687,,,,
Gujarat,VADODARA,1998,Kharif     ,Urad,13300,8900,63.24619772,13.85263014,15.72780233,6.300411965,27.14425409,,,,
Gujarat,VADODARA,1999,Kharif     ,Urad,14200,5300,78.4246983,18.32891601,21.24106622,6.943141822,34.96303917,,,,
Gujarat,VADODARA,2000,Kharif     ,Urad,10500,1800,43.47910582,19.41520226,32.30540924,6.17388117,25.0483532,,,,
Gujarat,VADODARA,2001,Kharif     ,Urad,16200,11200,65.53184371,17.3117352,27.64526252,6.260910223,37.17633142,,,,
Gujarat,VADODARA,2002,Kharif     ,Urad,14200,9200,53.97524209,23.00457233,26.67554734,6.730752317,33.08771902,,,,
Gujarat,VADODARA,2003,Kharif     ,Urad,13100,10700,60.2907122,21.21929844,21.71711279,5.692360868,17.25445984,,,,
Gujarat,VADODARA,2004,Kharif     ,Urad,11800,7600,60.27564455,11.24434744,20.59252581,6.201577647,34.52917456,,,,
Gujarat,VADODARA,2005,Kharif     ,Urad,13300,12800,73.07442556,13.9819173,25.96051903,6.712912293,22.21542582,,,,
Gujarat,VADODARA,2006,Kharif     ,Urad,11600,9500,65.04203936,16.88711745,29.61930101,6.405295207,33.14639304,,,,
Gujarat,VADODARA,2007,Kharif     ,Urad,12900,11900,50.63804772,6.936412103,26.92333268,6.77437179,20.58051527,,,,
Gujarat,VADODARA,2008,Kharif     ,Urad,13300,10800,66.18438355,16.12011411,28.6739146,6.495005012,38.08941241,,,,
Gujarat,VADODARA,2009,Kharif     ,Urad,14100,8900,46.10998181,7.628408606,24.73516446,6.394449833,37.06848982,,,,
Gujarat,VADODARA,2010,Kharif     ,Urad,12300,11500,72.4381729,17.44409566,23.46788264,6.340443901,11.74429655,,,,
Gujarat,VADODARA,2010,Summer     ,Urad,3200,2100,77.08566798,13.59793958,18.13667459,6.919584523,43.45083514,,,,
Gujarat,VADODARA,2011,Kharif     ,Urad,13700,11300,85.36459268,10.11403374,28.83517802,6.658708695,23.13945271,,,,
Gujarat,VADODARA,2011,Summer     ,Urad,100,100,69.0610421,16.22295553,22.46674098,6.844027962,34.02503974,,,,
Gujarat,VADODARA,2012,Kharif     ,Urad,13200,11100,58.20358999,20.94088062,22.366578,6.414266794,31.78777928,,,,
Gujarat,VALSAD,1997,Kharif     ,Urad,5600,1000,56.41253139,10.18983669,22.77883202,6.181776757,27.64280272,,,,
Gujarat,VALSAD,1998,Kharif     ,Urad,6000,1000,63.10974741,10.42622618,21.14698139,5.734386877,20.70755105,,,,
Gujarat,VALSAD,1999,Kharif     ,Urad,6400,1500,69.1185881,5.797763777,15.94419391,5.978591932,26.54571204,,,,
Gujarat,VALSAD,2000,Kharif     ,Urad,5700,1600,58.29101887,16.63835982,30.92396991,6.236795903,37.36758856,,,,
Gujarat,VALSAD,2001,Kharif     ,Urad,7400,4200,43.4502692,20.66626788,26.90507846,6.448472875,23.78513193,,,,
Gujarat,VALSAD,2002,Kharif     ,Urad,6800,3900,70.65932065,15.32494414,13.54962319,6.03262332,31.24786438,,,,
Gujarat,VALSAD,2003,Kharif     ,Urad,4500,3000,78.09524796,14.9119805,26.85344389,6.183908417,34.75529071,,,,
Gujarat,VALSAD,2004,Kharif     ,Urad,5900,3800,65.03738687,6.03649264,22.41445684,6.780907795,23.64638254,,,,
Gujarat,VALSAD,2005,Kharif     ,Urad,5900,3500,51.34382841,15.7687406,23.98613694,7.489085775,31.17538566,,,,
Gujarat,VALSAD,2006,Kharif     ,Urad,5300,3200,73.41032155,7.458209335,20.85231768,6.785606326,39.50553248,,,,
Gujarat,VALSAD,2007,Kharif     ,Urad,5400,3100,77.99717482,21.18354625,31.57256747,5.930464878,29.47204766,,,,
Gujarat,VALSAD,2008,Kharif     ,Urad,5300,3200,82.69743817,15.23948106,23.45406819,6.817464614,37.53300286,,,,
Gujarat,VALSAD,2009,Kharif     ,Urad,5400,2700,59.6604003,21.18759822,16.05053819,6.8174074,37.23175999,,,,
Gujarat,VALSAD,2010,Kharif     ,Urad,5800,3100,60.7266961,13.30290961,25.94496061,6.290130654,38.29443627,,,,
Gujarat,VALSAD,2010,Summer     ,Urad,100,100,71.14108989,16.39546888,26.60971732,6.525710313,42.4635579,,,,
Gujarat,VALSAD,2011,Kharif     ,Urad,5800,3600,61.12183208,15.42126322,20.58358372,6.808235588,38.23493813,,,,
Gujarat,VALSAD,2012,Kharif     ,Urad,6400,4100,75.50832913,14.51093891,24.99134054,6.54355699,29.084479,,,,
Gujarat,AHMADABAD,1997,Rabi       ,Wheat,96000,121400,101.8345948,18.61090197,76.84238968,5.568774518,21.30623987,,,,
Gujarat,AHMADABAD,1998,Rabi       ,Wheat,91600,138900,79.26882909,24.77111734,55.49778304,6.501489023,31.24275944,,,,
Gujarat,AHMADABAD,1999,Rabi       ,Wheat,84000,114800,112.1899734,13.4020949,43.37718459,5.672830556,27.18202872,,,,
Gujarat,AHMADABAD,2000,Rabi       ,Wheat,48700,78500,92.22139591,14.55364533,68.07526796,6.080742305,26.53743758,,,,
Gujarat,AHMADABAD,2001,Rabi       ,Wheat,81000,103500,89.00497316,14.79482772,39.46505344,5.722027468,31.37504871,,,,
Gujarat,AHMADABAD,2002,Rabi       ,Wheat,79500,107400,81.98606132,28.44882234,61.99106623,6.009354917,33.93809835,,,,
Gujarat,AHMADABAD,2003,Rabi       ,Wheat,111400,182600,87.51281526,18.44918658,49.39966883,5.264780208,19.44852483,,,,
Gujarat,AHMADABAD,2004,Rabi       ,Wheat,124300,218000,102.0393835,26.08758336,62.75386278,6.029892584,12.93645196,,,,
Gujarat,AHMADABAD,2005,Rabi       ,Wheat,108000,191900,102.0761475,22.42401798,75.77437387,5.201840665,20.58162264,,,,
Gujarat,AHMADABAD,2006,Rabi       ,Wheat,132400,228900,97.31399187,2.384440961,81.70276728,5.704147843,16.58391068,,,,
Gujarat,AHMADABAD,2007,Rabi       ,Wheat,150200,275600,105.7939172,15.35320283,69.50373874,5.199148983,46.28465111,,,,
Gujarat,AHMADABAD,2008,Rabi       ,Wheat,140800,194600,95.5365939,16.10407091,65.12050331,5.820931651,11.00124359,,,,
Gujarat,AHMADABAD,2009,Rabi       ,Wheat,91500,209500,87.84830247,25.88369109,57.84541126,5.613939071,27.77305763,,,,
Gujarat,AHMADABAD,2010,Rabi       ,Wheat,230400,547600,91.40876131,7.285384521,54.58766325,4.761708065,24.38248365,,,,
Gujarat,AHMADABAD,2011,Rabi       ,Wheat,189800,473900,102.5467379,17.43493673,62.77033848,4.839247928,29.75514473,,,,
Gujarat,AHMADABAD,2012,Rabi       ,Wheat,178800,451100,88.83393839,16.55669672,38.266418,5.424647221,13.41788871,,,,
Gujarat,AMRELI,1997,Rabi       ,Wheat,17300,49300,95.43250086,20.08577046,69.87723252,5.42340141,24.97399955,,,,
Gujarat,AMRELI,1998,Rabi       ,Wheat,25600,74800,105.8495523,23.49200642,33.23081698,5.873120653,20.14938191,,,,
Gujarat,AMRELI,1999,Rabi       ,Wheat,7800,16700,81.13602484,9.629638066,46.84761674,6.089807566,35.17616356,,,,
Gujarat,AMRELI,2000,Rabi       ,Wheat,2600,5900,104.3808877,18.42292556,75.11388442,5.101675014,25.00481085,,,,
Gujarat,AMRELI,2001,Rabi       ,Wheat,11200,30100,86.4193273,13.27366058,57.10372667,5.743365039,23.89584777,,,,
Gujarat,AMRELI,2002,Rabi       ,Wheat,7800,19200,85.00006169,10.19247586,64.94781389,5.418450182,23.71068719,,,,
Gujarat,AMRELI,2003,Rabi       ,Wheat,11600,37900,109.0386159,28.77236366,71.8399173,4.844936647,12.20531609,,,,
Gujarat,AMRELI,2004,Rabi       ,Wheat,19100,60900,95.8817009,17.11401588,70.76954985,6.419539589,23.71635056,,,,
Gujarat,AMRELI,2005,Rabi       ,Wheat,27000,88300,101.4085967,25.6416177,48.10653661,4.947761712,17.26163256,,,,
Gujarat,AMRELI,2006,Rabi       ,Wheat,27800,92700,101.9711403,38.94503328,70.09646656,5.451287873,17.05870369,,,,
Gujarat,AMRELI,2007,Rabi       ,Wheat,46700,181700,102.5258068,12.19562138,53.25029961,6.762044018,17.36179607,,,,
Gujarat,AMRELI,2008,Rabi       ,Wheat,39300,112000,81.49034163,29.94919427,68.9951567,6.064968267,24.14133,,,,
Gujarat,AMRELI,2009,Rabi       ,Wheat,9100,27300,105.1901241,21.85064902,80.36046944,5.447892005,21.47837257,,,,
Gujarat,AMRELI,2010,Rabi       ,Wheat,55000,208200,114.482317,21.17784049,56.99168902,5.159276277,17.77701853,,,,
Gujarat,AMRELI,2011,Rabi       ,Wheat,32300,116100,102.141744,17.20032022,54.09003436,5.110908162,23.28539632,,,,
Gujarat,AMRELI,2012,Rabi       ,Wheat,5400,15400,105.228544,15.35799378,68.3634958,5.408486704,23.23893477,,,,
Gujarat,ANAND,2003,Rabi       ,Wheat,42200,89800,101.3798745,29.26074548,50.72466066,4.642209394,26.0575557,,,,
Gujarat,ANAND,2004,Rabi       ,Wheat,48600,91600,87.98855595,20.41173257,30.28412009,6.097312762,23.87531401,,,,
Gujarat,ANAND,2005,Rabi       ,Wheat,56000,121600,101.024394,22.13522975,50.15937301,5.039677942,30.52961469,,,,
Gujarat,ANAND,2006,Rabi       ,Wheat,56800,89400,100.6984454,12.53229459,65.02231893,4.915713294,30.64044754,,,,
Gujarat,ANAND,2007,Rabi       ,Wheat,54500,132300,86.94245541,19.86888338,62.00433076,4.858772639,29.53959209,,,,
Gujarat,ANAND,2008,Rabi       ,Wheat,53700,122000,98.7329871,26.22202805,41.89543894,5.448330867,35.30411736,,,,
Gujarat,ANAND,2009,Rabi       ,Wheat,48300,107000,86.08662011,15.79472171,73.98295625,4.75043714,15.85793464,,,,
Gujarat,ANAND,2010,Rabi       ,Wheat,58800,156100,116.5958247,10.62597273,44.22561066,6.162318604,18.14458119,,,,
Gujarat,ANAND,2011,Rabi       ,Wheat,67400,172400,96.75492478,17.55580319,52.3930378,5.621973725,24.10839969,,,,
Gujarat,ANAND,2012,Rabi       ,Wheat,63400,178900,79.87447511,11.79531989,48.5332939,6.259505304,18.61624919,,,,
Gujarat,BANAS KANTHA,1997,Rabi       ,Wheat,42600,109700,99.98300018,18.38828473,64.30305182,5.41900323,26.34164549,,,,
Gujarat,BANAS KANTHA,1998,Rabi       ,Wheat,42900,113300,77.02771377,24.59717979,52.76079744,4.731870313,13.57067477,,,,
Gujarat,BANAS KANTHA,1999,Rabi       ,Wheat,49700,109600,96.22017378,25.91494854,71.18088,5.331861797,21.93385135,,,,
Gujarat,BANAS KANTHA,2000,Rabi       ,Wheat,54700,138000,85.25872468,18.50816289,58.00979387,5.162458775,22.59038227,,,,
Gujarat,BANAS KANTHA,2001,Rabi       ,Wheat,71900,194200,102.3634722,17.12445596,53.68762259,5.686727306,25.80285187,,,,
Gujarat,BANAS KANTHA,2002,Rabi       ,Wheat,64300,136900,85.57825379,20.32211702,60.92960878,5.459625584,37.78049071,,,,
Gujarat,BANAS KANTHA,2003,Rabi       ,Wheat,48600,132000,102.3798159,27.39640807,51.13022163,5.687745186,20.39355889,,,,
Gujarat,BANAS KANTHA,2004,Rabi       ,Wheat,39000,94600,87.66077891,19.68190567,66.48529502,5.622519279,28.546751,,,,
Gujarat,BANAS KANTHA,2005,Rabi       ,Wheat,46300,123100,84.37281908,10.72943972,31.36593625,6.261134611,1.190674878,,,,
Gujarat,BANAS KANTHA,2006,Rabi       ,Wheat,68100,170500,115.6083324,16.07288624,60.05421407,5.056296273,2.671471807,,,,
Gujarat,BANAS KANTHA,2007,Rabi       ,Wheat,83000,237000,119.3691855,27.34343619,54.15482334,4.897103748,11.46490295,,,,
Gujarat,BANAS KANTHA,2008,Rabi       ,Wheat,56200,118200,92.84724598,21.75632187,60.17408719,4.870830709,27.90835668,,,,
Gujarat,BANAS KANTHA,2009,Rabi       ,Wheat,65000,178900,100.7878583,21.48615328,71.27185344,5.658230997,29.3384187,,,,
Gujarat,BANAS KANTHA,2010,Rabi       ,Wheat,92900,280200,89.9810066,27.78321452,73.5282293,5.765251345,19.53630432,,,,
Gujarat,BANAS KANTHA,2011,Rabi       ,Wheat,89000,242100,121.607554,38.19118898,47.67168829,5.832780589,15.43763133,,,,
Gujarat,BANAS KANTHA,2012,Rabi       ,Wheat,92900,270800,99.09100062,18.5221982,41.89789609,6.013019329,21.47946131,,,,
Gujarat,BHARUCH,1997,Rabi       ,Wheat,19900,13900,140.2444572,15.62568361,62.52523517,5.486921269,12.68950849,,,,
Gujarat,BHARUCH,1998,Rabi       ,Wheat,22800,19500,98.39985168,16.71619422,46.80827258,4.633209415,16.57007309,,,,
Gujarat,BHARUCH,1999,Rabi       ,Wheat,9700,12900,72.56698958,19.55418962,81.50066353,5.397530721,28.16448179,,,,
Gujarat,BHARUCH,2000,Rabi       ,Wheat,5700,11800,116.3278128,30.62415365,70.31351444,5.767187381,26.13615918,,,,
Gujarat,BHARUCH,2001,Rabi       ,Wheat,9000,16500,93.47248302,36.28563931,67.84354208,5.513057853,28.51907652,,,,
Gujarat,BHARUCH,2002,Rabi       ,Wheat,14900,20200,99.09526452,18.51514382,59.57668108,5.495717517,25.91459077,,,,
Gujarat,BHARUCH,2003,Rabi       ,Wheat,18800,22100,81.12060391,22.00229638,32.70149357,5.68358125,16.07270955,,,,
Gujarat,BHARUCH,2004,Rabi       ,Wheat,21800,29100,94.07833153,26.15984809,75.88978003,4.958808616,40.88699856,,,,
Gujarat,BHARUCH,2005,Rabi       ,Wheat,17200,25100,81.76046546,16.24068126,66.09191938,5.909058585,32.63036716,,,,
Gujarat,BHARUCH,2006,Rabi       ,Wheat,17700,19400,101.0687842,3.823851943,57.94798147,5.409268618,29.57303693,,,,
Gujarat,BHARUCH,2007,Rabi       ,Wheat,18600,35900,118.3403954,15.85731652,37.79959899,5.106272823,15.72990517,,,,
Gujarat,BHARUCH,2008,Rabi       ,Wheat,21400,29400,82.06705586,17.99610401,80.06457214,6.546596846,29.36557029,,,,
Gujarat,BHARUCH,2009,Rabi       ,Wheat,18400,28700,112.4659984,36.13470061,59.92188909,5.448128664,19.1333658,,,,
Gujarat,BHARUCH,2010,Rabi       ,Wheat,16800,33700,109.8839704,15.70775718,77.11118667,5.304671152,20.95472514,,,,
Gujarat,BHARUCH,2011,Rabi       ,Wheat,22000,45800,92.798023,3.818168885,55.50154402,5.351566367,32.37207421,,,,
Gujarat,BHARUCH,2012,Rabi       ,Wheat,23500,44100,84.55391805,17.85070853,86.45349284,5.683284802,17.65765437,,,,
Gujarat,BHAVNAGAR,1997,Rabi       ,Wheat,10500,23800,97.8766436,21.89528876,48.33399135,5.150574608,23.53603671,,,,
Gujarat,BHAVNAGAR,1998,Rabi       ,Wheat,25400,56800,88.28678421,24.45336542,62.12685727,5.963845153,12.99254666,,,,
Gujarat,BHAVNAGAR,1999,Rabi       ,Wheat,6800,10800,90.59759896,4.347385401,84.88464223,5.255558602,22.12404613,,,,
Gujarat,BHAVNAGAR,2000,Rabi       ,Wheat,1000,2300,98.97135773,21.22499541,69.29521822,5.625667143,19.06400189,,,,
Gujarat,BHAVNAGAR,2001,Rabi       ,Wheat,6400,12700,104.9137203,23.82189075,49.17348785,5.36728946,25.00835497,,,,
Gujarat,BHAVNAGAR,2002,Rabi       ,Wheat,12800,29200,95.54107109,31.02753522,45.61086903,5.150959603,34.38856272,,,,
Gujarat,BHAVNAGAR,2003,Rabi       ,Wheat,13500,34300,94.12604342,14.41681303,60.31928681,4.387542906,17.63518854,,,,
Gujarat,BHAVNAGAR,2004,Rabi       ,Wheat,6000,17000,97.68188611,27.54674471,51.75426021,5.553924294,25.48519147,,,,
Gujarat,BHAVNAGAR,2005,Rabi       ,Wheat,31700,91000,86.35048023,23.88864445,49.56732279,5.584845919,19.39076935,,,,
Gujarat,BHAVNAGAR,2006,Rabi       ,Wheat,33300,93000,80.58457338,22.68690062,49.06162971,5.944944082,17.23661897,,,,
Gujarat,BHAVNAGAR,2007,Rabi       ,Wheat,49500,160000,119.7045079,17.17521357,59.66890289,5.982390752,8.645204053,,,,
Gujarat,BHAVNAGAR,2008,Rabi       ,Wheat,33900,88000,110.7600134,24.64894242,58.71523643,5.857600521,22.82819646,,,,
Gujarat,BHAVNAGAR,2009,Rabi       ,Wheat,5400,13500,105.6924975,18.35235916,58.7557578,5.686620203,24.71232077,,,,
Gujarat,BHAVNAGAR,2010,Rabi       ,Wheat,31700,92900,68.16077362,9.27420724,69.60427867,5.293418343,20.16833081,,,,
Gujarat,BHAVNAGAR,2011,Rabi       ,Wheat,9700,28700,95.9675425,28.11497842,79.54659401,6.490460241,27.12605697,,,,
Gujarat,BHAVNAGAR,2012,Rabi       ,Wheat,2400,7900,111.3239712,27.87613621,71.56793497,5.771502615,12.72923823,,,,
Gujarat,DANG,1997,Rabi       ,Wheat,100,200,82.7445185,29.4689864,30.07832271,5.220329343,9.264488033,,,,
Gujarat,DANG,1998,Rabi       ,Wheat,200,500,89.50525476,10.79766721,55.79003773,5.838974516,26.82646603,,,,
Gujarat,DANG,1999,Rabi       ,Wheat,200,500,90.53622181,17.22915602,23.19882254,5.835123121,10.94731489,,,,
Gujarat,DANG,2000,Rabi       ,Wheat,100,300,98.692714,17.15405074,73.24330012,5.000186837,21.81877792,,,,
Gujarat,DANG,2001,Rabi       ,Wheat,100,400,78.79346624,17.58562276,59.73843522,6.009780934,33.89383196,,,,
Gujarat,DANG,2002,Rabi       ,Wheat,100,300,112.9094599,22.16248983,57.985146,5.251602382,28.23692041,,,,
Gujarat,DANG,2004,Rabi       ,Wheat,100,400,109.94666,17.64923773,95.52546943,5.467371867,17.4692576,,,,
Gujarat,DANG,2005,Rabi       ,Wheat,200,500,106.1880186,6.965431907,65.82888228,6.005943242,9.063610106,,,,
Gujarat,DANG,2006,Rabi       ,Wheat,300,900,84.38680132,22.54560842,75.67527304,7.067586475,21.95310831,,,,
Gujarat,DANG,2007,Rabi       ,Wheat,400,1400,107.0559511,31.69128424,43.32103874,6.106402371,17.09861479,,,,
Gujarat,DANG,2008,Rabi       ,Wheat,700,1700,81.31475762,21.21130065,45.58142714,6.225841696,30.94694319,,,,
Gujarat,DANG,2009,Rabi       ,Wheat,800,2200,84.41237977,20.83160731,58.06111246,5.334103741,24.10506878,,,,
Gujarat,DANG,2010,Rabi       ,Wheat,2400,8100,112.6196695,21.17221403,62.67362712,5.577122344,27.04760121,,,,
Gujarat,DANG,2011,Rabi       ,Wheat,4400,13900,107.1787488,12.26076411,67.42549005,5.108806092,24.24262427,,,,
Gujarat,DANG,2012,Rabi       ,Wheat,3800,11300,106.1459024,29.04790139,58.13365566,4.565653332,24.25290676,,,,
Gujarat,DOHAD,2003,Rabi       ,Wheat,47800,96600,71.54340002,23.02890843,61.01780657,5.874385083,31.29675049,,,,
Gujarat,DOHAD,2004,Rabi       ,Wheat,55600,110300,87.85144534,19.31758862,55.66273096,4.634173966,12.0567913,,,,
Gujarat,DOHAD,2005,Rabi       ,Wheat,34300,73400,86.1312298,23.4697586,60.34671547,5.311646408,21.6321483,,,,
Gujarat,DOHAD,2006,Rabi       ,Wheat,56800,115700,117.3411331,18.40231964,46.97294482,4.962576316,43.02823751,,,,
Gujarat,DOHAD,2007,Rabi       ,Wheat,65300,146500,89.61500406,22.27612791,65.06395319,6.366449764,30.95136933,,,,
Gujarat,DOHAD,2008,Rabi       ,Wheat,24900,41100,107.1752494,21.91265467,72.60590026,6.119413263,15.19303519,,,,
Gujarat,DOHAD,2009,Rabi       ,Wheat,32900,60800,103.9130681,33.05825587,74.65326448,5.357384782,33.58889857,,,,
Gujarat,DOHAD,2010,Rabi       ,Wheat,33300,65800,101.3889444,26.08181045,56.89764549,6.000871741,26.95318467,,,,
Gujarat,DOHAD,2011,Rabi       ,Wheat,36900,87800,97.50360128,27.22514608,62.39959411,4.814058325,41.14108389,,,,
Gujarat,DOHAD,2012,Rabi       ,Wheat,48700,151300,104.3691338,19.59395704,45.47574826,5.593438608,26.47712897,,,,
Gujarat,GANDHINAGAR,1997,Rabi       ,Wheat,8800,25700,103.5364767,20.78020844,69.839516,5.276040741,23.94677719,,,,
Gujarat,GANDHINAGAR,1998,Rabi       ,Wheat,7100,22500,93.41803741,23.7611099,62.22787233,5.144930135,28.36738195,,,,
Gujarat,GANDHINAGAR,1999,Rabi       ,Wheat,7300,28800,105.9745641,22.39191234,43.28477069,6.095646394,22.47980918,,,,
Gujarat,GANDHINAGAR,2000,Rabi       ,Wheat,7000,22700,88.81707265,22.03648209,48.8335615,5.157676718,18.96221489,,,,
Gujarat,GANDHINAGAR,2001,Rabi       ,Wheat,7700,26100,99.76633303,12.71138232,60.02879297,5.404214543,24.86798557,,,,
Gujarat,GANDHINAGAR,2002,Rabi       ,Wheat,6500,17200,94.34954586,24.93033532,46.19493685,5.517460742,24.64666986,,,,
Gujarat,GANDHINAGAR,2003,Rabi       ,Wheat,22900,69500,86.65833419,34.57899499,60.16117498,5.687965075,13.15861814,,,,
Gujarat,GANDHINAGAR,2004,Rabi       ,Wheat,26500,78900,97.64051712,25.05894075,53.81162631,5.108038379,23.05349182,,,,
Gujarat,GANDHINAGAR,2005,Rabi       ,Wheat,25200,77600,100.8190774,30.87074195,64.59288504,5.501991765,23.93552589,,,,
Gujarat,GANDHINAGAR,2006,Rabi       ,Wheat,27500,80900,119.2798404,8.607311007,63.22063215,6.035584149,14.08795851,,,,
Gujarat,GANDHINAGAR,2007,Rabi       ,Wheat,43800,141700,110.0276391,21.6805845,85.11119377,6.06159937,24.76981244,,,,
Gujarat,GANDHINAGAR,2008,Rabi       ,Wheat,32800,83200,101.4453903,14.92155909,46.96521272,6.009209777,28.89195272,,,,
Gujarat,GANDHINAGAR,2009,Rabi       ,Wheat,29100,86900,94.64795692,18.23657481,57.83736295,4.335981829,25.42626192,,,,
Gujarat,GANDHINAGAR,2010,Rabi       ,Wheat,35900,117200,113.3714923,19.49850929,45.52750576,4.905265875,26.74662923,,,,
Gujarat,GANDHINAGAR,2011,Rabi       ,Wheat,35100,116200,95.41767415,19.29069169,68.7077777,5.890591959,25.88904341,,,,
Gujarat,GANDHINAGAR,2012,Rabi       ,Wheat,30300,98400,106.9220581,15.74407826,71.14589478,4.537322291,28.19343975,,,,
Gujarat,JAMNAGAR,1997,Rabi       ,Wheat,22200,61300,80.65294297,11.87929821,51.14603277,5.638784018,12.0991624,,,,
Gujarat,JAMNAGAR,1998,Rabi       ,Wheat,20300,51800,101.7572198,21.34887036,38.4975828,5.464052999,14.48350554,,,,
